trade_date,product,sector,ts_code,regime,close,vol_20,consistency_score,trend_following_score,trend_state_score,composite_score_full,composite_score_minimal,optimized_score_global,optimized_score_sector,composite_score_optimized
2026-03-13,AU,precious_metals,AU2606.SHF,range,940.0951185368623,0.017571308007166386,-0.5039891325789699,-0.3288960972301401,0.3288960972301401,-0.42285205166730433,-0.6232588776567054,-0.5351168830020854,0.0,-0.5351168830020854
2026-03-13,I,ferrous,I2605.DCE,trend,5159.057899142384,0.010146038911322909,1.3998777702922265,0.3189160572390426,0.3189160572390426,0.6217712064593363,0.5433255138446451,1.1700324091155354,0.0,1.1700324091155354
2026-03-13,IF,equity_index,IF2603.CFX,range,6465.451833121852,0.009653194586463795,-0.9689062565594962,-0.422368709049004,0.422368709049004,-0.6177831705634264,-0.5939788831412666,-0.9106339754168601,0.7071067811865476,-0.9106339754168601
2026-03-13,IM,equity_index,IM2603.CFX,range,11631.347863110368,0.014266496427148879,-1.0790324651559933,-0.28056870010454354,0.28056870010454354,-0.5115634419823143,-0.4338667759184514,-1.073191496577166,-0.7071067811865476,-1.073191496577166
2026-03-13,M,agriculture,M2605.DCE,trend,6661.838242610676,0.012172335324049911,0.6751136124783185,1.7257165862262847,1.7257165862262847,1.7610524304797284,1.8112095348997965,1.1508481071207706,0.0,1.1508481071207706
2026-03-13,TL,rates,TL2606.CFX,neutral,113.24028388930108,0.0035649554428799266,0.47693647152391416,-1.0127991370816396,-0.0,-0.8306249727260197,-0.7034305120280182,0.1980618387598057,0.0,0.1980618387598057
