trade_date,gross_return,turnover,entry_count,hold_count,transaction_cost,strategy_return,net_value,running_peak,drawdown,signal_gross_budget,vol_scale,drawdown_scale,gross_exposure,trend_asset_count,active_signal_count,score_spread_top1_top2,avg_active_excess_score,realized_vol_lookback
2023-07-25,0.018093469617215027,0.0017164882062674636,1,1,5.14946461880239e-07,0.018092954670753145,1.004176975082596,1.004176975082596,0.0,0.6289583333333333,1.7468702462253334,1.0,1.0481221477352,1,1,,0.6094944334543999,0.0072122218545985165
2023-07-26,0.00841268957105676,0.11906164557500265,1,1,3.571849367250079e-05,0.00837697107738426,1.012588936559438,1.012588936559438,0.0,0.6858333333333333,1.5484341702669957,1.0,0.9290605021601974,2,1,,0.6716732544765225,0.008136487820339067
2023-07-27,0.00892072144931331,0.0004380190822350638,1,1,1.3140572467051913e-07,0.008920590043588639,1.0216218273451583,1.0216218273451583,0.0,0.6858333333333333,1.5477041384632706,1.0,0.9286224830779624,2,1,,0.6825356463383012,0.008140325695248007
2023-07-28,-0.007970083941981959,0.014174458853509875,1,1,4.252337656052962e-06,-0.007974336279638011,1.0134750713432896,1.0216218273451583,-0.007974336279638061,0.6289583333333333,1.5240800403740875,1.0,0.9144480242244525,1,1,,0.6825356463383012,0.0082665053233568
2023-07-31,-0.00449307639417713,0.017964553340298117,1,1,5.3893660020894345e-06,-0.004498465760179219,1.0089159884360566,1.0216218273451583,-0.012436929761103221,0.6858333333333333,1.5540209626079178,1.0,0.9324125775647506,2,1,,0.6607659607652876,0.008107236691216336
2023-08-01,0.012715713496062757,0.0015409877929732918,1,1,4.622963378919875e-07,0.012715251199724865,1.0217446086684396,1.0217446086684396,0.0,0.6289583333333333,1.5565892755962065,1.0,0.9339535653577239,1,1,,0.6983546813189332,0.00809386005961568
2023-08-02,0.006066040322434694,0.031184726939686103,1,1,9.35541808190583e-06,0.0060566849043527885,1.0279329938158657,1.0279329938158657,0.0,0.6289583333333333,1.5046147306967297,1.0,0.9027688384180378,1,1,,0.6983546813189332,0.008373449701067468
2023-08-03,-0.0035370062809648383,0.0014758933767046178,1,1,4.427680130113853e-07,-0.00353744904897785,1.0242967332244788,1.0279329938158657,-0.003537449048977903,0.6289583333333333,1.5070745529912375,1.0,0.9042447317947424,1,1,,0.6892606660655105,0.0083597826942059
2023-08-04,0.005648914335598813,0.012315611087009959,1,1,3.694683326102987e-06,0.005645219652272711,1.0300791132726363,1.0300791132726363,0.0,0.6289583333333333,1.4865485345128875,1.0,0.8919291207077324,1,1,,0.6773633039831994,0.00847521320324911
2023-08-07,-0.00982713092070418,0.0025198635582313056,1,1,7.559590674693916e-07,-0.009827886879771649,1.0199556122701774,1.0300791132726363,-0.009827886879771652,0.6289583333333333,1.4907483071099397,1.0,0.8944489842659638,1,1,,0.6496760773188941,0.008451336625294657
2023-08-08,-0.0033215612147807798,0.04942190246641498,1,1,1.4826570739924492e-05,-0.003336387785520704,1.016552644823626,1.0300791132726363,-0.013131485023549105,0.6289583333333333,1.4083784696659147,1.0,0.8450270817995488,1,1,,0.563238623958821,0.008945617984321245
2023-08-09,0.015748641034602762,0.008649494773405486,1,1,2.5948484320216456e-06,0.01574604618617074,1.0325593297196927,1.0325593297196927,0.0,0.6858333333333333,1.3939626450435723,1.0,0.8363775870261433,2,1,,0.557172964117147,0.0090381301190323
2023-08-10,0.00240464021361407,0.03512316058161147,1,1,1.053694817448344e-05,0.0023941032654395864,1.0350313833827347,1.0350313833827347,0.0,0.6289583333333333,1.3354240440742198,1.0,0.8012544264445318,1,1,,0.6053028584241411,0.009434318501961934
2023-08-11,0.004594109299395329,0.035915008706281504,1,1,1.077450261188445e-05,0.0045833347967834445,1.0397752787379557,1.0397752787379557,0.0,0.6289583333333333,1.3952823919180222,1.0,0.8371694351508133,1,1,,0.7025632420565131,0.009029581280428332
2023-08-14,0.005206547407001678,0.0035669320411965133,1,1,1.0700796123589538e-06,0.005205477327389319,1.045187805377006,1.045187805377006,0.0,0.6289583333333333,1.4012272786533497,1.0,0.8407363671920098,1,1,,0.7025632420565131,0.008991272121880427
2023-08-15,0.006712033835424266,0.011020086864977463,1,1,3.3060260594932387e-06,0.006708727809364773,1.0521996858729477,1.0521996858729477,0.0,0.6289583333333333,1.4195940900949788,1.0,0.8517564540569873,1,1,,0.6956161458315897,0.008874942390138654
2023-08-16,-0.0030466505765963073,0.00159939566345646,1,1,4.79818699036938e-07,-0.003047130395295344,1.048993496228204,1.0521996858729477,-0.003047130395295361,0.6289583333333333,1.422259749534073,1.0,0.8533558497204438,1,1,,0.7096441877723876,0.00885830859735823
2023-08-17,0.013566169918632527,0.10050164699959863,1,1,3.0150494099879586e-05,0.013536019424532647,1.0631926925693573,1.0631926925693573,0.0,0.6289583333333333,1.5897624945334041,1.0,0.9538574967200424,1,1,,0.7096441877723876,0.007924967289325817
2023-08-18,0.011556072650823432,0.030019571243784515,1,1,9.005871373135354e-06,0.011547066779450298,1.0754694495898793,1.0754694495898793,0.0,0.7427083333333333,1.5397298757937632,1.0,0.9238379254762579,3,1,,0.686713630665694,0.008182484450708788
2023-08-21,0.017969914759887386,0.031493600957872125,1,1,9.448080287361637e-06,0.017960466679600023,1.0947853828041663,1.0947853828041663,0.0,0.7427083333333333,1.59221921072355,1.0,0.95533152643413,3,1,,0.5623355383679649,0.007912739453287326
2023-08-22,-0.026640849807605428,0.05938257934651314,1,1,1.781477380395394e-05,-0.02665866458140938,1.06559986649536,1.0947853828041663,-0.02665866458140942,0.7427083333333333,1.493248245146028,1.0,0.8959489470876169,3,1,,0.5418919108897322,0.00843718772677491
2023-08-23,0.0011272633959331071,0.17808159876953533,1,1,5.34244796308606e-05,0.0010738389163022465,1.0667441491012093,1.0947853828041663,-0.025613452776591328,0.7427083333333333,1.196445580530136,1.0,0.7178673483180815,3,1,,0.5308977782799591,0.010530203773573889
2023-08-24,0.0032474521914362528,0.004730077639490626,1,1,1.4190232918471877e-06,0.0032460331681444057,1.0702068359911157,1.0947853828041663,-0.022450561725710583,0.7995833333333333,1.2043290432626204,1.0,0.7225974259575721,5,1,,0.5146342862679976,0.010461273717059148
2023-08-25,0.014101225725466801,0.007133532956165922,1,1,2.1400598868497765e-06,0.014099085665579951,1.0852957738516438,1.0947853828041663,-0.008668008453141751,0.7922407544929386,1.21621826485623,1.0,0.7297309589137381,5,1,,0.4161111745827939,0.010359008848188573
2023-08-28,0.008237453769332987,0.0010535206505510875,1,1,3.160561951653262e-07,0.008237137713137822,1.0942355046003462,1.0947853828041663,-0.0005022703193310329,0.7995833333333333,1.2144623971053117,1.0,0.728677438263187,5,1,,0.5029949034614307,0.01037398588626844
2023-08-29,0.004066872380503027,0.008918652243339653,1,1,2.675595673001896e-06,0.004064196784830025,1.0986826930199898,1.0986826930199898,0.0,0.7995833333333333,1.2293268175108778,1.0,0.7375960905065266,4,1,,0.5552145607240326,0.010248548707726178
2023-08-30,-0.0014239306766535037,0.014785399714722702,1,1,4.43561991441681e-06,-0.0014283662965679205,1.0971133716906576,1.0986826930199898,-0.00142836629656784,0.7995833333333333,1.253969150368749,1.0,0.7523814902212493,4,1,,0.5552145607240326,0.010047149695245186
2023-08-31,0.00018191041833191365,0.0034511943745518803,1,1,1.035358312365564e-06,0.00018087506001954808,1.0973118121376104,1.0986826930199898,-0.0012477495923879367,0.7995833333333333,1.2482171597444958,1.0,0.7489302958466975,4,1,,0.5190864973465106,0.010093448618790947
2023-09-01,-0.0057930310532014005,0.007419751520277962,1,1,2.2259254560833884e-06,-0.0057952569786574835,1.0909526082005567,1.0986826930199898,-0.007035775541512468,0.7987023012148365,1.2605834122782924,1.0,0.7563500473669754,4,1,,0.44593369791463044,0.009994432454258621
2023-09-04,-0.013450317529303122,0.014548589832676484,1,1,4.364576949802945e-06,-0.013454682106252926,1.0762741876642308,1.0986826930199898,-0.020395793524483286,0.7427083333333333,1.236335762557165,1.0,0.7418014575342989,3,1,,0.4764155837010071,0.01019044837861487
2023-09-05,0.009934840949120116,0.018983067881948368,1,1,5.6949203645845096e-06,0.009929146028755532,1.0869606712405293,1.0986826930199898,-0.010669160308004577,0.7427083333333333,1.204697316087251,1.0,0.7228183896523506,3,1,,0.4764155837010071,0.010458075732993302
2023-09-06,0.00866815983675116,0.0010205483579681651,1,1,3.061645073904495e-07,0.008667853672243769,1.096382287286326,1.0986826930199898,-0.0020937853561163733,0.7312209514523509,1.202996402157304,1.0,0.7217978412943824,3,1,,0.3969813143954657,0.010472862382947357
2023-09-07,0.000349116247300697,0.023070259354820766,1,1,6.9210778064462295e-06,0.0003421951694942508,1.0967574640089544,1.0986826930199898,-0.00175230666985704,0.7889076004876195,1.2414468344153387,1.0,0.7448681006492032,4,1,,0.4007273868659369,0.010148494013364392
2023-09-08,-0.01350377267311824,0.0012722053892675333,1,1,3.8166161678026e-07,-0.01350415433473502,1.0819466819472048,1.0986826930199898,-0.015232797584880609,0.7889076004876195,1.2393264920998928,1.0,0.7435958952599356,4,1,,0.4007273868659369,0.010165856896698005
2023-09-11,0.007505522330294708,0.04351905164576042,1,1,1.3055715493728124e-05,0.00749246661480098,1.090053131340689,1.0986826930199898,-0.007854462197434353,0.711779021793267,1.1667947393569587,1.0,0.7000768436141752,3,1,,0.3072493313535405,0.010797799597483334
2023-09-12,-0.007848777676395777,0.00304896483326611,0,1,9.14689449979833e-07,-0.007849692365845757,1.0814965495972377,1.0986826930199898,-0.015642499451331005,0.711779021793267,1.1617131313015152,1.0,0.6970278787809091,3,1,,0.3072493313535405,0.010845031727289909
2023-09-13,-0.010652139138382005,0.6970278787809091,0,0,0.0002091083636342727,-0.010861247502016278,1.0697501478994855,1.0986826930199898,-0.026333849895256223,0.0,1.1442075755554875,1.0,0.0,3,0,,0.0,0.011010952939074708
2023-09-14,0.0,0.0,0,0,0.0,0.0,1.0697501478994855,1.0986826930199898,-0.026333849895256223,0.0,1.113682916646246,1.0,0.0,2,0,,0.0,0.011312749417863406
2023-09-15,0.0,0.0,0,0,0.0,0.0,1.0697501478994855,1.0986826930199898,-0.026333849895256223,0.0,1.1533028447070564,1.0,0.0,3,0,,0.0,0.010924117481193235
2023-09-18,0.0,0.0,0,0,0.0,0.0,1.0697501478994855,1.0986826930199898,-0.026333849895256223,0.0,1.1882990216123719,1.0,0.0,3,0,,0.0,0.010602395136099023
2023-09-19,0.0,0.7789295090855642,1,1,0.00023367885272566926,-0.00023367885272566926,1.0695001699122213,1.0986826930199898,-0.026561375084150463,0.6927072490509076,1.2982158484759405,1.0,0.7789295090855642,3,1,,0.2192257648503435,0.009704715731027937
2023-09-20,0.002619643730002521,0.2133751030865837,1,1,6.401253092597511e-05,0.002555631199076546,1.0722334179138668,1.0986826930199898,-0.024073624963929174,0.736184609939204,1.6538410202869134,1.0,0.9923046121721479,3,1,,0.4198905074117112,0.007617912249382084
2023-09-21,-0.001052552730463969,0.002083616781183739,1,1,6.250850343551217e-07,-0.0010531778154983242,1.0711041654650841,1.0986826930199898,-0.025101448971676765,0.679309609939204,1.650368325651607,1.0,0.9902209953909642,2,1,,0.4198905074117112,0.007633941812352651
2023-09-22,-0.0008411663229620367,0.0035544251314839626,1,1,1.0663275394451888e-06,-0.0008422326505014819,1.0702020465648414,1.0986826930199898,-0.025922540362279256,0.721348814921976,1.6562923675374137,1.0,0.9937754205224482,3,1,,0.3514176073321975,0.00760663758036043
2023-09-25,0.002112258588085302,0.056224579477551884,1,1,1.6867373843265565e-05,0.0020953912142420363,1.0724445385306773,1.0986826930199898,-0.023881467011363067,0.7857688625138503,1.75,1.0,1.05,4,1,,0.3862409039100785,0.006852564292986219
2023-09-26,-0.0019597862051411704,0.0,0,1,0.0,-0.0019597862051411704,1.070342776518286,1.0986826930199898,-0.025794450646896783,0.7288938625138502,1.75,1.0,1.05,3,1,,0.3862409039100785,0.006563557217883735
2023-09-27,-0.008255418614534701,1.05,0,0,0.00031499999999999996,-0.0085704186145347,1.061169490862481,1.0986826930199898,-0.03414380002145567,0.0,1.75,1.0,0.0,1,0,,0.0,0.006457023747552648
2023-09-28,0.0,0.0,0,0,0.0,0.0,1.061169490862481,1.0986826930199898,-0.03414380002145567,0.0,1.75,1.0,0.0,1,0,,0.0,0.006659630603037468
2023-10-09,0.0,0.0,0,0,0.0,0.0,1.061169490862481,1.0986826930199898,-0.03414380002145567,0.0,1.75,1.0,0.0,1,0,,0.0,0.0066571457242565815
2023-10-10,0.0,0.0,0,0,0.0,0.0,1.061169490862481,1.0986826930199898,-0.03414380002145567,0.0,1.75,1.0,0.0,1,0,,0.0,0.006593132082898805
2023-10-11,0.0,1.05,1,1,0.00031499999999999996,-0.00031499999999999996,1.0608352224728592,1.0986826930199898,-0.034448044724448845,0.695114807817986,1.75,1.0,1.05,3,1,,0.23033757454455084,0.005949337315748986
2023-10-12,0.00776340110905737,0.0,1,1,0.0,0.00776340110905737,1.069070911815532,1.0986826930199898,-0.026952077604010305,0.695114807817986,1.75,1.0,1.05,3,1,,0.23033757454455084,0.0054028910864662135
