trade_date,product,sector,ts_code,contract_switch,roll_ratio,roll_adjustment_factor,open,high,low,close,vol,oi,return,vol_20,vol_60,forward_return_5,forward_return_20,forward_vol_adj_return_5,forward_vol_adj_return_20,regime,regime_signal,trend_score,range_score,compression_regime,noise_score,strength_score,smoothness_score,consistency_score,breakout_score,drawdown_score,trend_following_score,trend_state_score,strength_score_minimal,smoothness_score_minimal,consistency_score_minimal,breakout_score_minimal,drawdown_score_minimal,composite_score_full,composite_score_minimal,composite_score_full_vol_neutral,optimized_score_global,optimized_score_sector,composite_score_optimized,is_trend_asset,entry_excess_score,hold_excess_score,active_signal,trend_asset_count,active_signal_count,score_spread_top1_top2,avg_active_excess_score,signal_gross_budget,base_target_weight,vol_scale,drawdown_scale,execution_weight,lagged_execution_weight,turnover_component,gross_contribution,transaction_cost_component,net_contribution,gross_exposure
2023-04-24,M,agriculture,M2309.DCE,0,1.0,1.57133163920753,5347.241568223225,5405.380838873904,5282.816971015716,5391.238854121036,1098366.0,1348922.0,0.0076358296622613,0.0143238498408466,0.0109361456690825,0.0110754881958612,0.0008743806470417,0.7732200713440708,0.061043689842955,trend,1.0,2,1,False,0.6351521096897844,-1.3407750611897913,-0.9533080776089764,-1.3699497100974976,-0.6215786011515225,-1.0346772211034316,-0.9875847402634306,-0.9875847402634306,-1.3555761560663573,-1.3865781343585213,-0.0652127689092212,-0.7892748772399882,-1.3401899252044116,-1.2872965454476637,-1.2609401936836817,-1.1153786151082994,-1.2508630432441483,0.0,-1.2508630432441483,1.0,0.0,0.0,False,2,0,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-24,TL,rates,TL2306.CFX,0,1.0,1.0,96.28,96.41,96.26,96.37,4385.0,5430.0,0.001663028791186,,,0.0075749714641484,0.0112173552861432,,,neutral,0.0,0,0,False,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,False,2,0,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-25,AU,precious_metals,AU2308.SHF,0,1.0,0.866579569842499,383.8254230746397,386.8584515690884,382.31757462311367,386.5638145153419,85896.0,171098.0,0.0085006330258634,0.0073790694934281,0.0076538745256476,0.0265423242467719,-0.0013002152080343,3.596974424812044,-0.1762031390532824,range,-1.0,1,2,True,0.5355716456155704,1.259510072889769,1.409281400926212,0.8532549003255108,1.6120902574389149,1.413978103146827,1.4237149586004307,-1.4237149586004307,1.1076791905454373,1.0501015076551603,0.9528579392887612,1.6328301854439269,1.2500347954787996,1.4460076409472062,1.5669409423334235,1.206609870266382,0.4724727834709535,0.0,0.4724727834709535,0.0,0.0,0.0,False,2,0,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-25,I,ferrous,I2309.DCE,0,1.0,4.510028147477148,3242.7102380360693,3285.5555054371025,3204.3749987825136,3206.630012856252,687696.0,783961.0,-0.0145530145530146,0.0169866990038416,0.0162105122524529,-0.0189873417721517,-0.0021097046413501,-1.11777701882265,-0.1241974465358492,trend,1.0,2,0,False,0.1625466933571401,-0.6112172675421123,-0.731850954938251,-0.1680225196642574,-0.7874193578978607,-0.3412238226930507,-0.6179278507678186,-0.6179278507678186,-0.2549681257712398,-0.1798720728079942,-1.649689971202235,-0.8523522326456692,0.1799299429389797,-0.5501096492912861,-0.7125572576294497,0.482470122379965,-0.1564261457098572,0.0,-0.1564261457098572,1.0,0.0,0.0,False,2,0,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0
2023-04-25,IF,equity_index,IF2306.CFX,0,1.0,1.3009991085686632,5188.644644793542,5189.685444080397,5107.982700062285,5154.558468149044,25500.0,91869.0,-0.0045226130653266,0.0078962102976529,0.0088021940259942,0.0103483089348814,-0.0305401312468449,1.3105412020190736,-3.867694766934292,range,-1.0,1,2,True,0.1973374222057205,0.9004688259628266,0.7116233891167527,0.9438845119716128,0.3273485420064405,-0.1434195384858785,0.4490053046500353,-0.4490053046500353,0.3935468964662174,0.4269419009046177,-0.086124143087327,0.2396047895214558,-0.2775817238234848,0.6186505390360538,0.1870395922811937,0.227502605385871,1.0602853291639316,0.7071067811865476,1.0602853291639316,0.0,0.0,0.0,False,2,0,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0
2023-04-25,IM,equity_index,IM2306.CFX,0,1.0,1.0928078251168687,7302.36044899594,7305.857434036314,7103.250863259646,7204.663429430492,21773.0,70027.0,-0.0141460059215837,0.0078537978568951,0.0081009744195716,0.0054301662419609,-0.008645795413178,0.6914064177490296,-1.1008426204384014,neutral,0.0,1,1,True,0.2398112929173706,-0.6521670146609674,-0.7544309508550237,-0.0983896076040089,-0.6481356241400567,,-0.6849111965520159,-0.0,,,0.5597890978958522,-0.631832999066334,,-0.5613352943388054,-0.0412884393069043,-1.4181354785971294,0.2286083914486314,-0.7071067811865475,0.2286083914486314,0.0,0.0,0.0,False,2,0,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0
2023-04-25,M,agriculture,M2309.DCE,0,1.0,1.57133163920753,5391.238854121036,5411.666165430734,5311.100940521452,5381.810864285791,1014083.0,1384928.0,-0.0017487612940833,0.0142852765495961,0.0107037591077128,0.0271532846715327,0.0075912408759124,1.9007881700617455,0.531403144318342,trend,1.0,2,1,False,0.6844247355034341,-0.896594616649516,-0.6346228842496898,-1.5307272850288571,-0.5038838174074379,-0.929334741967898,-0.7411090150686355,-0.7411090150686355,-1.2462579612404148,-1.2971713357517838,0.2231670771049488,-0.3882497432533796,-1.1523830145942946,-0.9532132363531683,-1.000134837678263,-0.4984471194350887,-1.6049403583736597,0.0,-1.6049403583736597,1.0,0.0,0.0,False,2,0,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0
2023-04-25,TL,rates,TL2306.CFX,0,1.0,1.0,96.4,96.48,96.32,96.4,7308.0,6115.0,0.0003113001971568,,,0.0108921161825725,0.0085066634374677,,,neutral,0.0,0,0,False,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,False,2,0,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-26,AU,precious_metals,AU2308.SHF,0,1.0,0.866579569842499,386.8411199776915,389.8048221065529,385.8358876766743,387.8983470528994,90645.0,176034.0,0.0034522955523674,0.0072935391751751,0.0075801947950325,0.0105893391716187,-0.0043787140878424,1.4518793849303575,-0.6003551887053874,neutral,0.0,1,1,True,0.4983884299944652,1.351528660809871,1.499220923695389,1.0441529435370531,1.73413367957883,1.592510633067304,1.5443484742878486,0.0,1.45035452761843,1.4129549181713996,1.1572524621093874,1.6191698523934086,1.312786679295617,1.5200121131456312,1.622697583753011,1.290005373885964,1.1275951872638363,0.0,1.1275951872638363,0.0,0.0,0.0,False,3,0,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-26,I,ferrous,I2309.DCE,0,1.0,4.510028147477148,3179.569843971389,3251.730294331024,3147.9996469390494,3231.4351676673764,807660.0,777548.0,0.0077355836849508,0.0169033174615019,0.0162261046760049,0.0069783670621075,0.0034891835310537,0.4128400876337473,0.2064200438168736,trend,1.0,2,0,False,0.1757263814185659,-0.5381588159637614,-0.867417608342002,-0.2742360147470978,-0.7092482582610784,-0.1689447828046414,-0.5709423663428708,-0.5709423663428708,-0.2085374108354244,-0.1350627489859497,-1.481982323000931,-0.2800761978730814,0.0550583393288229,-0.5384164087070406,-0.4786041559029207,0.4868688669825858,-0.2925955304618969,0.0,-0.2925955304618969,1.0,0.0,0.0,False,3,0,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-26,IF,equity_index,IF2306.CFX,0,1.0,1.3009991085686632,5151.436070288479,5171.211256738723,5130.359884729666,5147.272873141059,20291.0,91710.0,-0.0014134275618374,0.0078917965084498,0.0087394958361788,0.0223940956425032,-0.0332120109190173,2.837642305972488,-4.2084221106635,range,-1.0,1,2,True,0.1989992418982839,0.7659592907024865,0.5355655946516615,0.8235010374178394,-0.0401014406528846,0.2353011869135359,0.3741811579036998,-0.3741811579036998,0.4346346598037025,0.4631024216991041,-0.2742976254858382,-0.0247346668467307,0.4270402815032877,0.488367824783758,0.2394059163152782,0.0499274173897782,0.7665461920597969,0.7071067811865476,0.7665461920597969,0.0,0.0,0.0,False,3,0,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0
2023-04-26,IM,equity_index,IM2306.CFX,0,1.0,1.0928078251168687,7187.178504228622,7257.118205036102,7176.250425977453,7221.055546807245,16337.0,68155.0,0.0022752093192572,0.0078732932577205,0.0080742078039772,0.0082024274342442,-0.0124701110808439,1.0418038761862425,-1.5838494353828088,trend,1.0,2,1,True,0.2644918968662673,-0.6316748946938021,-0.4577524842913305,-0.1307904923809764,-0.5326376091903111,-0.7842617804497553,-0.6015816921562998,-0.6015816921562998,-0.4784820034351585,-0.5132008377748388,0.623426525577372,-1.1237975038310906,-0.4073458781908852,-0.5340197957966313,-0.4433143653981965,-1.375867014592235,-0.1791422737834557,-0.7071067811865476,-0.1791422737834557,1.0,0.0,0.0,False,3,0,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-26,M,agriculture,M2309.DCE,0,1.0,1.57133163920753,5370.811542811338,5460.377446246167,5336.242246748772,5455.663451328544,1256712.0,1399014.0,0.0137226277372262,0.0144377120186729,0.0108896687211444,0.0207373271889401,-0.0138248847926266,1.4363305738554497,-0.9575537159036251,trend,1.0,2,1,False,0.6929451012557201,-0.947654240854794,-0.7096164257137184,-1.4626274738268183,-0.4521463714745559,-0.8746052567264433,-0.7460055736923779,-0.7460055736923779,-1.1979697731515495,-1.2277937531097154,-0.0243990391999902,-0.1905614838425059,-1.3875394219368429,-0.9359437334257174,-0.940184978767172,-0.4509346436660931,-1.4224035750782804,0.0,-1.4224035750782804,1.0,0.0,0.0,False,3,0,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-26,TL,rates,TL2306.CFX,0,1.0,1.0,96.44,96.51,96.38,96.43,5745.0,6419.0,0.000311203319502,,,0.0069480452141448,0.0100674556887494,,,neutral,0.0,0,0,False,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,False,3,0,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-27,AU,precious_metals,AU2308.SHF,0,1.0,0.866579569842499,387.6210415905498,390.0474643861088,386.49448814975455,388.7129318485513,110775.0,178915.0,0.0020999955319243,0.0072747574778959,0.0075636662422177,0.0102996254681648,-0.0087836632780452,1.4158032758424994,-1.2074166464976996,range,-1.0,1,2,True,0.4242626365238707,1.3347159373174755,1.3703445543037704,0.9457696831630604,1.5808891010338606,1.6734129205931705,1.489840628312069,-1.489840628312069,1.4061709665513271,1.3674929519951338,1.0017390029597235,1.664554399896308,1.5660687013542485,1.4547961200197943,1.6175797549806383,1.17650655098613,0.5436358146369658,0.0,0.5436358146369658,0.0,0.0,0.0,False,2,0,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-27,I,ferrous,I2309.DCE,0,1.0,4.510028147477148,3251.730294331024,3285.5555054371025,3208.885026929991,3217.905083224945,714197.0,769372.0,-0.0041870202372644,0.0165623732297009,0.0162276013125678,0.0007007708479327,-0.0084092501751926,0.0423110165562544,-0.5077321986750402,trend,1.0,2,0,False,0.1860282005074598,-0.5681560884679075,-0.8720956092630393,-0.3224225281893166,-0.7181146746709071,-0.0998320309583329,-0.5645496008400467,-0.5645496008400467,-0.1649944168088718,-0.0457643557003811,-1.5350942358923123,-0.4951506235801552,0.3148172503949042,-0.5436937645323023,-0.4447257382507196,0.5491240426039654,-0.2741949068760695,0.0,-0.2741949068760695,1.0,0.0,0.0,False,2,0,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0
2023-04-27,IF,equity_index,IF2306.CFX,0,1.0,1.3009991085686632,5138.946478846219,5209.981030174068,5130.880284373094,5189.685444080397,19218.0,91235.0,0.0082398139722981,0.0081334496102553,0.0087635366647171,0.0057658561042868,-0.0409626472800199,0.7089065993618175,-5.036319058074792,range,-1.0,0,2,True,0.2536273804117834,0.7820014397784945,0.7418575601495104,0.9091713678684594,0.3512916324596234,-0.0345320259126117,0.4601546516187542,-0.4601546516187542,0.5565672215954831,0.5521023381312335,0.1549341535828322,0.1591413440255006,-0.2965669565805125,0.5793348587335166,0.2600165757828981,0.2072885371604081,1.0291733845621769,0.7071067811865475,1.0291733845621769,0.0,0.0,0.0,False,2,0,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-27,IM,equity_index,IM2306.CFX,0,1.0,1.0928078251168687,7197.45089778472,7288.809631964491,7196.576651524627,7243.348826439629,17968.0,69106.0,0.003087260510306,0.007919077324678,0.0078687953785249,-0.00534081651127,-0.0105911107087897,-0.6744240891077796,-1.3374172614510136,neutral,0.0,2,2,True,0.2912050211403671,-0.5679014524447462,-0.4745878973802668,-0.0589176423477487,-0.3573162341951787,-0.8153207172486978,-0.5537815753172224,-0.0,-0.7121211836578195,-0.7532983753953914,0.7109378670619488,-0.8595191657546044,-0.5626669895030131,-0.4791031093723791,-0.5025579167976962,-1.4154798325527238,0.2799075379893279,-0.7071067811865476,0.2799075379893279,0.0,0.0,0.0,False,2,0,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-27,M,agriculture,M2309.DCE,0,1.0,1.57133163920753,5443.092798214884,5460.377446246167,5405.380838873904,5421.094155265979,965090.0,1404180.0,-0.0063364055299539,0.0144408219053163,0.0109005663447661,0.0223188405797101,-0.0098550724637681,1.545538108983502,-0.6824453987719393,trend,1.0,2,1,False,0.6578328541878968,-0.9806598361833164,-0.7655186078099746,-1.4736008804944545,-0.8567498246273982,-0.7237281464735279,-0.8316641037735543,-0.8316641037735543,-1.0856225876801189,-1.1205325590305948,-0.332516787712192,-0.4690259545870489,-1.021652005665627,-1.0113341048486295,-0.9303126757151206,-0.5174392981977795,-1.578521830312401,0.0,-1.578521830312401,1.0,0.0,0.0,False,2,0,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0
2023-04-27,TL,rates,TL2306.CFX,0,1.0,1.0,96.57,96.79,96.47,96.79,4479.0,6411.0,0.0037332780255108,,,0.0039260254158486,0.0050655696621892,,,neutral,0.0,0,0,False,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,False,2,0,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-28,AU,precious_metals,AU2308.SHF,0,1.0,0.866579569842499,386.8931147518821,387.2397465798191,384.58801309610107,385.8012244938805,120772.0,170468.0,-0.0074906367041198,0.0075123663822777,0.0075881291898168,0.0217879604672057,0.0127133872416891,2.9002792673431537,1.69232790238786,range,-1.0,1,2,True,0.5204748496218808,1.2118636801447065,1.2282902200892,0.7179802983104228,1.058857827592689,1.6160564669554207,1.278767048695504,-1.278767048695504,1.2274944684805853,1.2099964352692951,0.5413205935202183,1.4445018046645963,1.3223470347688282,1.2820608393648716,1.5063465523362016,1.0692190159630168,0.3870006722502231,0.0,0.3870006722502231,0.0,0.0,0.0,False,2,0,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0
2023-04-28,I,ferrous,I2309.DCE,0,1.0,4.510028147477148,3211.140041003729,3260.750350625978,3184.0798721188667,3220.1600972986835,622937.0,750611.0,0.0007007708479327,0.0157936038235023,0.015803309117237,0.0140056022408965,-0.0042016806722688,0.8867895128567763,-0.2660368538570287,trend,1.0,3,0,False,0.2585680496514668,-0.7176628480741676,-1.085987882182088,-0.2594112451290108,-1.3568247169929966,0.0248138660523535,-0.7839153952992246,-0.7839153952992246,0.011087434780981,0.0708350208629677,-1.6648284476559143,-0.8032709554888818,0.730149597122581,-0.7462118517579215,-0.4341626451326155,0.6644856248636403,-0.3074110406279103,0.0,-0.3074110406279103,1.0,0.0,0.0,False,2,0,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-28,IF,equity_index,IF2306.CFX,0,1.0,1.3009991085686632,5196.4506394449545,5241.725408423144,5196.190439623241,5233.919413771732,18078.0,91166.0,0.0085234394585109,0.0079652687874288,0.0088343022431736,-0.0093959731543624,-0.057767834949043,-1.1796178390353338,-7.25246523258757,range,-1.0,0,2,True,0.231716317095625,0.8593243999950578,0.7566077892740094,0.9457935942095748,0.8052153888076687,0.024264649870268,0.611353056986751,-0.611353056986751,0.6612283976821127,0.5979072723761337,0.1527553366691165,0.6152764769643374,-0.4468477769480489,0.7453619128937015,0.4143142828397742,0.200982210757909,0.9211713307752591,0.7071067811865476,0.9211713307752591,0.0,0.0,0.0,False,2,0,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-28,IM,equity_index,IM2306.CFX,0,1.0,1.0928078251168687,7242.256018614512,7344.761392610474,7240.944649224372,7342.357215395217,14105.0,66726.0,0.0136688693763011,0.0085411050490158,0.0080766846870391,-0.0171459189140916,-0.0255700422694529,-2.007459083537124,-2.993762765205565,range,-1.0,1,2,True,0.2840309048184946,-0.2513846923612572,-0.0399075084627134,0.1743366029886436,0.1075020757382423,-0.8123222595603319,-0.249028096161515,0.249028096161515,-0.5954535917558192,-0.487391314402217,0.9548460857412512,-0.8520837715912489,-0.4640377490101851,-0.1806202279389716,-0.3786067343652692,-1.4690052114429433,0.5965267754109558,-0.7071067811865476,0.5965267754109558,0.0,0.0,0.0,False,2,0,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-28,M,agriculture,M2309.DCE,0,1.0,1.57133163920753,5406.952170513111,5523.230711814468,5386.524859203413,5494.946742308733,1077250.0,1416693.0,0.0136231884057971,0.0148386575174361,0.0110858127659687,-0.0045753503002573,-0.033743208464398,-0.3083399084372087,-2.2740068247244194,trend,1.0,2,1,False,0.6972135690673649,-1.1021405397043396,-0.8590026187184079,-1.5786992503796302,-0.6147505751456036,-0.8528127233177103,-0.8571766142215154,-0.8571766142215154,-1.30435670918786,-1.3913474141061797,0.0159064317253285,-0.4044235545488031,-1.1416111059331753,-1.10059067256168,-1.107891455678091,-0.4656816401416229,-1.597287737808528,0.0,-1.597287737808528,1.0,0.0,0.0,False,2,0,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-28,TL,rates,TL2306.CFX,0,1.0,1.0,96.79,96.79,96.55,96.64,4379.0,6370.0,-0.0015497468746772,,,0.0065190397350993,0.0085999714369766,,,neutral,0.0,0,0,False,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,False,2,0,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0
